,pubtimestamp,companyname,triprecordnum,sumdid,tripduration,tripdistance,startdate,starttime,enddate,endtime,startlatitude,startlongitude,endlatitude,endlongitude,triproute,create_dt
54,2019-05-16 23:40:43.373,Lyft,LFT1674,Powered594900,1.6386666667,367.45408,2019-05-16,23:39:04.936666,2019-05-16,23:40:43.256666,36.16131,-86.77749,36.16132,-86.7775,"[(36.16131, -86.77749), (36.16127, -86.77763), (36.16125, -86.7777), (36.16124, -86.77761), (36.16131, -86.77753), (36.16127, -86.7777), (36.16128, -86.77753), (36.16133, -86.77753), (36.16124, -86.77765), (36.16126, -86.77755), (36.16127, -86.77749), (36.16132, -86.7775), (36.16132, -86.7775)]",2019-05-17 17:14:11.680
55,2019-05-16 23:40:49.760,Lime,LIM2685,PoweredSCFHOVZPDMV5Y,13.2166666667,572.7192,2019-05-16,23:26:21,2019-05-16,23:39:34,36.119084,-86.777169,36.131525,-86.76952,"[(36.11987, -86.77581), (36.11973, -86.77568000000001), (36.121199999999995, -86.77556000000001), (36.123149999999995, -86.77536), (36.12526999999999, -86.77598), (36.126529999999995, -86.77365), (36.126569999999994, -86.7706), (36.12790999999999, -86.76829000000001), (36.129599999999996, -86.76784), (36.13153, -86.76952)]",2019-05-17 16:45:51.650
56,2019-05-16 23:48:04.677,Lyft,LFT1688,Powered978794,14.0725666667,10242.78248,2019-05-16,23:34:00.176666,2019-05-16,23:48:04.530000,36.15261,-86.79629,36.15093,-86.78225,"[(36.15261, -86.79629), (36.15269, -86.79621), (36.15275, -86.79609), (36.15274, -86.79596), (36.15294, -86.79592), (36.15311, -86.79571), (36.15334, -86.79541), (36.15357, -86.79505), (36.15374, -86.79477), (36.15382, -86.79461), (36.15383, -86.7945), (36.15367, -86.79434), (36.15362, -86.7943), (36.15344, -86.79416), (36.15318, -86.79395), (36.15289, -86.79373), (36.15268, -86.79355), (36.1525, -86.79338), (36.15224, -86.79324), (36.15204, -86.79337), (36.1518, -86.79366), (36.15155, -86.79402), (36.15127, -86.7943), (36.1509, -86.79436), (36.15051, -86.79444), (36.15017, -86.79449), (36.14986, -86.79454), (36.14961, -86.79462), (36.14926, -86.7947), (36.14878, -86.79456), (36.14862, -86.79454), (36.14856, -86.79416), (36.14851, -86.79376), (36.1485, -86.79356), (36.14846, -86.79323), (36.14841, -86.79283), (36.1484, -86.79242), (36.14851, -86.79229), (36.14889, -86.79223), (36.14925, -86.79217), (36.14954, -86.79211), (36.14991, -86.79205), (36.15028, -86.79198), (36.15063, -86.79191), (36.15097, -86.79184), (36.15131, -86.79175), (36.15167, -86.79166), (36.15178, -86.79134), (36.15174, -86.79089), (36.15171, -86.7904), (36.15166, -86.78989), (36.15163, -86.78957), (36.15159, -86.78916), (36.15154, -86.78868), (36.15148, -86.78822), (36.15141, -86.78778), (36.15136, -86.78733), (36.15131, -86.78687), (36.15126, -86.7864), (36.15094, -86.78328), (36.1509, -86.78281), (36.15095, -86.78249), (36.15124, -86.78247), (36.15152, -86.78243), (36.15188, -86.78239), (36.15202, -86.78234), (36.15205, -86.78209), (36.15203, -86.78179), (36.15201, -86.78156), (36.152, -86.78145), (36.15198, -86.78117), (36.15197, -86.78099), (36.15206, -86.78172), (36.15205, -86.78203), (36.15194, -86.78209), (36.15188, -86.78214), (36.152, -86.7821), (36.15204, -86.782), (36.15204, -86.78162), (36.15176, -86.78044), (36.15116, -86.78049), (36.15081, -86.78053), (36.15052, -86.78066), (36.15041, -86.7808), (36.15038, -86.78085), (36.15035, -86.78092), (36.15041, -86.78107), (36.15063, -86.78142), (36.15075, -86.78173), (36.15085, -86.78208), (36.15092, -86.78236), (36.15093, -86.78228), (36.15093, -86.78225)]",2019-05-17 17:14:12.123
57,2019-05-16 23:43:42.830,SPIN,SPI284,Powered1997038,8.0,3953.4122,2019-05-16,23:31:45,2019-05-16,23:38:48,36.1672713,-86.7802906,36.1750793,-86.7895895,"[(36.1750793, -86.7895895), (36.17506, -86.78948), (36.17506, -86.78948), (36.17506, -86.78948), (36.17506, -86.78948), (36.1750945, -86.7895594), (36.1750948, -86.7895594), (36.1750949, -86.7895594), (36.17506, -86.78948), (36.17506, -86.78948), (36.17506, -86.78948), (36.17506, -86.78948), (36.17508, -86.78943), (36.17511, -86.78931), (36.17493, -86.78912), (36.17481, -86.78888), (36.1749, -86.78868), (36.1749997, -86.7886551), (36.17506, -86.78839), (36.17517, -86.78816), (36.17523, -86.78798), (36.17521, -86.78797), (36.17509, -86.78789), (36.17483, -86.78771), (36.1746332, -86.787611), (36.17453, -86.78752), (36.17429, -86.78734), (36.17417, -86.78724), (36.17417, -86.78724), (36.17417, -86.78724), (36.17417, -86.78724), (36.17417, -86.78724), (36.17417, -86.78724), (36.17417, -86.78724), (36.17417, -86.78724), (36.17417, -86.78724), (36.17417, -86.78723), (36.17393, -86.78705), (36.1738148, -86.7870907), (36.17368, -86.78691), (36.1734, -86.78672), (36.17311, -86.78654), (36.1730306, -86.7865278), (36.17297, -86.78644), (36.1729, -86.7864), (36.17263, -86.78627), (36.17237, -86.78609), (36.1722138, -86.7860099), (36.17206, -86.78587), (36.17173, -86.78564), (36.17143, -86.78545), (36.17123, -86.78531), (36.17089, -86.78509), (36.17069, -86.78495), (36.1713753, -86.785424), (36.170508, -86.7850309), (36.17044, -86.78479), (36.17028, -86.78468), (36.170508, -86.7850309), (36.17011, -86.78457), (36.16996, -86.78445), (36.16982, -86.78437), (36.1696822, -86.7844767), (36.1695, -86.78423), (36.16923, -86.78399), (36.16897, -86.78383), (36.1689054, -86.783823), (36.16865, -86.78359), (36.16847, -86.78344), (36.16844, -86.78321), (36.16839, -86.78291), (36.1683937, -86.7828905), (36.16826, -86.78251), (36.16811, -86.78226), (36.16793, -86.78203), (36.1678865, -86.7819586), (36.16774, -86.78179), (36.16746, -86.78159), (36.16726, -86.78146), (36.1670933, -86.7813798), (36.16721, -86.7813), (36.16717, -86.78116), (36.16702, -86.78107), (36.16665, -86.7812282), (36.16691, -86.78103), (36.16674, -86.7809), (36.1666, -86.78082), (36.1661995, -86.7811007), (36.16647, -86.78071), (36.16638, -86.7806), (36.16632, -86.78049), (36.16632, -86.78049), (36.1663289, -86.7803968), (36.16632, -86.78049), (36.1672713, -86.7802906)]",2019-05-17 17:38:51.680
58,2019-05-16 23:40:49.760,Lime,LIM2683,Powered2KGH5PMNPSEUX,8.2833333333,317.2968,2019-05-16,23:05:27,2019-05-16,23:13:44,36.122299,-86.779941,36.123583,-86.789378,"[(36.12262, -86.7804), (36.12305, -86.78154), (36.12225, -86.78357000000001), (36.12231, -86.78260000000002), (36.12234, -86.78614000000002), (36.123290000000004, -86.78812000000002), (36.123520000000006, -86.78936000000002)]",2019-05-17 16:45:51.587
59,2019-05-16 23:40:49.760,Lime,LIM2684,PoweredTGNGBP4WCGWGW,7.7166666667,411.48,2019-05-16,23:05:54,2019-05-16,23:13:37,36.122272,-86.779979,36.123578,-86.789324,"[(36.12227, -86.77998), (36.12242, -86.78012), (36.1226, -86.78027), (36.12274, -86.78038000000001), (36.1229, -86.78051), (36.12306, -86.78063), (36.12301, -86.78061), (36.12322, -86.7807), (36.12333, -86.78092), (36.12304, -86.78143), (36.12286, -86.7817), (36.12306, -86.78154), (36.123090000000005, -86.78142000000001), (36.12304, -86.78164000000001), (36.122800000000005, -86.78172), (36.12252000000001, -86.78166), (36.12228000000001, -86.78158), (36.12202000000001, -86.78151000000001), (36.122160000000015, -86.78154), (36.12244000000001, -86.78165000000001), (36.12268000000001, -86.78169000000001), (36.12251000000001, -86.78171000000002), (36.122380000000014, -86.78187000000001), (36.122410000000016, -86.78213000000001), (36.12239000000002, -86.78238), (36.12244000000002, -86.78256), (36.122320000000016, -86.78243), (36.122290000000014, -86.78266), (36.122250000000015, -86.78298000000001), (36.12222000000001, -86.78339000000001), (36.122360000000015, -86.78374000000001), (36.122320000000016, -86.78411000000001), (36.12230000000002, -86.78453000000002), (36.12228000000002, -86.78494000000002), (36.12226000000002, -86.78528000000001), (36.122250000000015, -86.78572000000001), (36.12230000000002, -86.78624), (36.12233000000002, -86.7865), (36.12236000000002, -86.78687000000001), (36.12240000000002, -86.78724000000001), (36.12243000000002, -86.78761000000002), (36.12247000000002, -86.78802000000002), (36.12276000000002, -86.78813000000002), (36.12314000000002, -86.78809000000003), (36.12346000000002, -86.78806000000003), (36.123530000000024, -86.78830000000004), (36.12354000000003, -86.78859000000004), (36.12359000000003, -86.78889000000004), (36.12361000000003, -86.78923000000003), (36.123580000000025, -86.78932000000003)]",2019-05-17 16:45:51.617
60,2019-05-16 23:42:13.367,Lyft,LFT1675,Powered403609,30.99055,9553.80608,2019-05-16,23:11:13.836666,2019-05-16,23:42:13.270000,36.14972,-86.80607,36.1592,-86.78112,"[(36.14972, -86.80607), (36.14967, -86.80614), (36.14969, -86.80623), (36.14969, -86.80629), (36.14968, -86.80638), (36.14976, -86.80646), (36.14982, -86.80655), (36.14976, -86.80657), (36.14974, -86.80662), (36.1497, -86.80643), (36.14964, -86.8063), (36.14968, -86.8062), (36.14975, -86.80615), (36.14981, -86.80611), (36.14985, -86.80606), (36.14993, -86.80598), (36.14998, -86.80593), (36.15005, -86.80581), (36.15008, -86.80576), (36.15008, -86.80569), (36.15014, -86.80561), (36.15022, -86.80551), (36.15034, -86.80537), (36.15045, -86.80524), (36.15058, -86.80511), (36.15067, -86.80499), (36.15078, -86.80486), (36.15084, -86.80485), (36.15088, -86.80482), (36.15096, -86.80471), (36.15104, -86.80458), (36.15117, -86.80445), (36.15127, -86.80434), (36.15143, -86.8042), (36.15156, -86.80404), (36.15165, -86.80395), (36.15169, -86.80389), (36.15173, -86.80382), (36.1518, -86.80374), (36.15185, -86.80374), (36.15189, -86.80379), (36.15196, -86.80382), (36.15201, -86.80385), (36.15203, -86.80377), (36.15207, -86.80368), (36.15214, -86.80354), (36.15226, -86.80341), (36.15241, -86.80327), (36.1525, -86.80315), (36.15251, -86.80298), (36.15252, -86.80288), (36.15244, -86.80277), (36.15234, -86.80266), (36.15215, -86.80253), (36.15196, -86.80239), (36.15179, -86.80227), (36.15161, -86.8022), (36.15154, -86.80216), (36.15152, -86.80211), (36.15148, -86.80204), (36.15141, -86.80198), (36.15138, -86.80192), (36.15132, -86.80183), (36.15115, -86.8017), (36.15099, -86.80163), (36.15089, -86.8016), (36.1508, -86.80155), (36.1506, -86.80142), (36.15063, -86.80134), (36.15066, -86.80127), (36.15065, -86.80121), (36.15072, -86.80106), (36.15077, -86.80096), (36.15085, -86.80084), (36.1509, -86.80072), (36.15098, -86.80053), (36.15104, -86.80035), (36.15114, -86.80015), (36.15118, -86.80003), (36.15124, -86.7999), (36.15131, -86.79979), (36.15137, -86.79968), (36.15141, -86.79963), (36.15142, -86.79956), (36.15148, -86.79942), (36.15152, -86.79935), (36.15159, -86.79921), (36.15167, -86.79904), (36.15175, -86.79887), (36.15185, -86.79864), (36.15192, -86.79851), (36.15201, -86.7983), (36.15211, -86.79814), (36.1522, -86.79795), (36.15229, -86.79777), (36.15234, -86.79765), (36.15237, -86.7976), (36.15241, -86.79751), (36.15245, -86.79745), (36.15251, -86.79736), (36.15257, -86.79721), (36.1526, -86.79706), (36.1527, -86.79695), (36.1528, -86.7968), (36.1529, -86.79663), (36.15296, -86.79646), (36.15298, -86.7963), (36.15306, -86.7961), (36.15307, -86.79603), (36.15308, -86.79595), (36.15312, -86.79583), (36.15318, -86.79575), (36.15329, -86.79554), (36.15336, -86.79544), (36.15344, -86.79529), (36.15352, -86.79517), (36.15356, -86.79511), (36.15359, -86.79506), (36.15363, -86.795), (36.15368, -86.7949), (36.15374, -86.7948), (36.15378, -86.79467), (36.15381, -86.79462), (36.15384, -86.79457), (36.15381, -86.79452), (36.15376, -86.79447), (36.1537, -86.79442), (36.1537, -86.79435), (36.15373, -86.79429), (36.15376, -86.79422), (36.15379, -86.79414), (36.15386, -86.79395), (36.15386, -86.79371), (36.15395, -86.79338), (36.15401, -86.79324), (36.15405, -86.79313), (36.15409, -86.79298), (36.15413, -86.79287), (36.15417, -86.79279), (36.15423, -86.79274), (36.15428, -86.79265), (36.1543, -86.79247), (36.15439, -86.7923), (36.1545, -86.79208), (36.15459, -86.79186), (36.15465, -86.79173), (36.15469, -86.79161), (36.15472, -86.79155), (36.15477, -86.79147), (36.15481, -86.79136), (36.15492, -86.7911), (36.15503, -86.79083), (36.15514, -86.79057), (36.15522, -86.79037), (36.15527, -86.79024), (36.15532, -86.79013), (36.15538, -86.79), (36.15546, -86.78983), (36.15548, -86.78978), (36.15554, -86.78963), (36.15559, -86.7895), (36.15568, -86.7893), (36.15582, -86.78899), (36.15585, -86.78891), (36.15604, -86.78847), (36.15624, -86.78804), (36.15633, -86.78778), (36.15643, -86.78757), (36.15651, -86.78736), (36.15658, -86.78723), (36.15663, -86.78711), (36.15667, -86.78703), (36.1567, -86.78694), (36.15675, -86.78681), (36.15679, -86.78673), (36.15684, -86.78663), (36.15688, -86.78655), (36.15692, -86.78645), (36.15697, -86.78635), (36.15703, -86.78617), (36.15717, -86.78586), (36.15728, -86.78559), (36.15739, -86.78532), (36.15747, -86.78506), (36.15755, -86.78486), (36.15763, -86.78472), (36.15769, -86.78455), (36.15778, -86.78437), (36.15787, -86.78415), (36.1579, -86.78394), (36.15802, -86.78376), (36.15814, -86.78349), (36.15816, -86.78342), (36.15819, -86.78334), (36.15825, -86.78324), (36.15832, -86.78305), (36.15836, -86.78291), (36.15845, -86.78275), (36.15858, -86.78256), (36.15864, -86.78238), (36.15865, -86.78225), (36.15867, -86.78219), (36.15877, -86.78206), (36.15885, -86.78189), (36.15893, -86.7817), (36.15898, -86.78157), (36.15905, -86.78146), (36.15908, -86.7814), (36.15908, -86.78133), (36.1591, -86.78125), (36.15914, -86.78117), (36.15918, -86.78113), (36.1592, -86.78112)]",2019-05-17 17:14:11.710
61,2019-05-16 23:42:14.487,Lyft,LFT1676,Powered678554,30.74625,9662.0738,2019-05-16,23:11:29.590000,2019-05-16,23:42:14.363333,36.14966,-86.80611,36.15918,-86.78111,"[(36.14966, -86.80611), (36.14964, -86.80606), (36.14969, -86.80608), (36.14964, -86.80615), (36.14968, -86.80621), (36.14966, -86.80628), (36.14975, -86.80631), (36.1498, -86.8064), (36.14987, -86.80644), (36.1498, -86.80635), (36.1497, -86.80652), (36.14965, -86.80652), (36.14963, -86.80641), (36.1496, -86.80622), (36.14966, -86.80616), (36.14974, -86.80608), (36.14981, -86.80602), (36.14986, -86.80595), (36.14994, -86.80589), (36.15003, -86.8058), (36.15007, -86.80573), (36.15008, -86.80567), (36.15011, -86.80561), (36.15023, -86.80547), (36.15037, -86.80529), (36.1505, -86.80515), (36.1506, -86.80503), (36.1507, -86.80493), (36.1508, -86.80481), (36.15087, -86.80473), (36.15092, -86.80469), (36.15097, -86.80462), (36.15108, -86.8045), (36.1512, -86.80437), (36.15131, -86.80427), (36.15144, -86.80414), (36.15155, -86.80399), (36.15164, -86.80391), (36.15168, -86.80384), (36.15171, -86.80377), (36.15178, -86.80373), (36.15183, -86.80374), (36.15193, -86.80381), (36.15199, -86.80383), (36.15202, -86.80376), (36.15207, -86.80369), (36.15219, -86.80355), (36.15232, -86.80343), (36.15242, -86.80322), (36.15245, -86.80298), (36.15249, -86.80285), (36.15247, -86.8028), (36.1524, -86.80271), (36.15222, -86.80257), (36.15201, -86.80243), (36.15188, -86.80233), (36.15175, -86.80225), (36.15162, -86.8021), (36.15152, -86.80204), (36.15145, -86.80203), (36.15139, -86.80196), (36.15134, -86.80191), (36.15124, -86.80185), (36.15105, -86.80174), (36.15092, -86.80169), (36.1508, -86.80163), (36.15071, -86.80154), (36.15061, -86.80142), (36.15053, -86.80137), (36.15058, -86.80124), (36.15062, -86.80113), (36.15069, -86.80104), (36.15076, -86.80098), (36.15081, -86.80085), (36.15086, -86.80066), (36.15096, -86.80041), (36.15104, -86.80023), (36.15114, -86.80005), (36.15121, -86.79992), (36.15122, -86.79983), (36.1513, -86.79972), (36.15142, -86.79943), (36.15162, -86.79905), (36.15176, -86.79879), (36.15183, -86.79863), (36.15191, -86.79846), (36.15202, -86.79826), (36.1521, -86.79808), (36.1522, -86.79788), (36.15229, -86.7977), (36.15233, -86.7976), (36.15236, -86.79755), (36.15243, -86.79745), (36.15248, -86.79736), (36.15255, -86.7972), (36.15258, -86.79703), (36.15266, -86.79689), (36.15274, -86.79674), (36.1528, -86.79649), (36.15284, -86.79624), (36.15289, -86.7961), (36.153, -86.79602), (36.15301, -86.7959), (36.15304, -86.79584), (36.15312, -86.79577), (36.15325, -86.79553), (36.15336, -86.79536), (36.15343, -86.79527), (36.1535, -86.79512), (36.15354, -86.79508), (36.15361, -86.79505), (36.15368, -86.79489), (36.15374, -86.79475), (36.15378, -86.79465), (36.15381, -86.7946), (36.15378, -86.7945), (36.15373, -86.79446), (36.15368, -86.79441), (36.15369, -86.79435), (36.15373, -86.79428), (36.15375, -86.7942), (36.15379, -86.79414), (36.15382, -86.79406), (36.15385, -86.79388), (36.15392, -86.79361), (36.154, -86.79337), (36.15404, -86.7932), (36.15408, -86.79305), (36.15411, -86.79294), (36.15418, -86.79279), (36.15421, -86.79273), (36.15425, -86.79264), (36.15428, -86.79256), (36.15431, -86.79248), (36.15437, -86.79239), (36.15445, -86.79219), (36.1545, -86.79205), (36.15455, -86.79192), (36.15464, -86.79171), (36.15472, -86.79152), (36.15481, -86.79129), (36.15491, -86.79107), (36.15502, -86.79083), (36.15512, -86.79061), (36.1552, -86.79042), (36.15526, -86.79027), (36.15531, -86.79017), (36.15536, -86.79008), (36.1554, -86.78997), (36.15544, -86.78988), (36.15546, -86.78982), (36.1555, -86.78976), (36.15555, -86.78962), (36.15559, -86.78952), (36.15566, -86.78936), (36.15573, -86.78921), (36.1558, -86.78904), (36.15585, -86.78894), (36.15586, -86.78888), (36.15594, -86.78872), (36.15599, -86.78853), (36.15611, -86.78827), (36.15619, -86.78808), (36.15628, -86.78785), (36.15637, -86.78765), (36.15645, -86.78746), (36.15651, -86.78731), (36.15656, -86.78721), (36.1566, -86.78714), (36.15663, -86.78704), (36.15666, -86.78696), (36.15671, -86.78685), (36.15675, -86.78677), (36.1568, -86.78666), (36.15684, -86.78659), (36.15686, -86.78651), (36.15691, -86.7864), (36.15699, -86.78622), (36.15707, -86.78603), (36.15719, -86.78576), (36.15725, -86.78562), (36.15739, -86.78532), (36.15751, -86.78505), (36.15758, -86.78482), (36.15766, -86.78464), (36.15772, -86.78449), (36.1578, -86.78428), (36.15787, -86.78399), (36.15796, -86.7838), (36.15808, -86.78357), (36.15813, -86.78344), (36.15817, -86.7833), (36.15826, -86.78314), (36.15833, -86.78295), (36.15843, -86.78278), (36.15854, -86.78256), (36.15862, -86.78238), (36.15865, -86.78227), (36.15868, -86.7822), (36.15871, -86.78215), (36.15879, -86.782), (36.15888, -86.78181), (36.15894, -86.78165), (36.15918, -86.78111), (36.15918, -86.78111)]",2019-05-17 17:14:11.743
62,2019-05-16 23:42:39.223,Lyft,LFT1677,Powered690597,5.0177333333,4698.16288,2019-05-16,23:37:37.906666,2019-05-16,23:42:38.970000,36.16165,-86.78465,36.16862,-86.79498,"[(36.16165, -86.78465), (36.16169, -86.78468), (36.16187, -86.78481), (36.16211, -86.78508), (36.16245, -86.78542), (36.16278, -86.78568), (36.16313, -86.78595), (36.16348, -86.7862), (36.16364, -86.78642), (36.16377, -86.78656), (36.16397, -86.78673), (36.16403, -86.78689), (36.16433, -86.78696), (36.16472, -86.78714), (36.16506, -86.78729), (36.16514, -86.78753), (36.1648, -86.78874), (36.16543, -86.78884), (36.1658, -86.78891), (36.16607, -86.78911), (36.16591, -86.78947), (36.16573, -86.78986), (36.16567, -86.79023), (36.16619, -86.7906), (36.16675, -86.79099), (36.1669, -86.79109), (36.16711, -86.7912), (36.16716, -86.79148), (36.16702, -86.79188), (36.16823, -86.79468), (36.16849, -86.79487), (36.16863, -86.79497), (36.16862, -86.79498)]",2019-05-17 17:14:11.777
63,2019-05-16 23:44:15.520,Bird,BRD2404,PoweredJLZEG,6.0,656.168,2019-05-16,23:38:51.353333,2019-05-16,23:44:44.093333,36.1557,-86.7677,36.1555,-86.7658,"[(36.155689, -86.767724), (36.155536, -86.768003), (36.155536, -86.768003), (36.155557, -86.767719), (36.155531, -86.765793), (36.157, -86.765235), (36.156685, -86.765329), (36.156648, -86.765299)]",2019-05-17 12:26:58.160
