,sumdid,company,lat,lon,geometry,index_right,zip,objectid,po_name,shape_stlength,shape_starea
562,Powered0cd2e20c-f763-5b60-a85c-5e55161954b6,Jump,36.1179,-86.8353,POINT (-86.8353 36.1179),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
564,Powered0d165457-dd72-5eb1-9e0f-985a54921e1a,Jump,36.1191,-86.8204,POINT (-86.8204 36.1191),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
565,Powered0d329ae3-b18b-5e2a-9f3f-c2d91679c324,Jump,36.1191,-86.8189,POINT (-86.8189 36.1191),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
566,Powered0d47b624-806c-5f53-bedc-15eef1232969,Jump,36.1024,-86.8239,POINT (-86.8239 36.1024),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
567,Powered0d7bb73e-dd6f-5ce3-8791-909552333903,Jump,36.1171,-86.8273,POINT (-86.8273 36.1171),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
568,Powered0e37f5c9-ebfd-5d80-9653-0d0680a39182,Jump,36.118,-86.8191,POINT (-86.8191 36.118),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
569,Powered0e4945fd-5e40-5fd3-9feb-68b5a65fdbcf,Jump,36.1195,-86.8123,POINT (-86.8123 36.1195),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
570,Powered0e871aa8-de0a-5b5b-9909-333de5502aa0,Jump,36.1123,-86.8208,POINT (-86.8208 36.1123),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
572,Powered0eaa1adb-095f-5078-995a-c0364432d88a,Jump,36.1118,-86.8284,POINT (-86.8284 36.1118),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
574,Powered0eec3ff0-7d7d-5b65-9f7b-0ad96c6790df,Jump,36.1192,-86.8143,POINT (-86.8143 36.1192),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
575,Powered0ef9a777-b091-57e8-a8f1-2768405f1970,Jump,36.1197,-86.8154,POINT (-86.8154 36.1197),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
576,Powered0f28439f-8cff-5984-9e2c-a5554722d5e4,Jump,36.1197,-86.8033,POINT (-86.8033 36.1197),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
577,Powered0f57b155-4b26-59dd-8a04-fb7ca1f3ecbd,Jump,36.1195,-86.8146,POINT (-86.8146 36.1195),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
578,Powered0f709920-60fe-5b76-9833-b5bcdff3ca70,Jump,36.1023,-86.8144,POINT (-86.8144 36.1023),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
580,Powered0f8549fd-24fd-5bc6-83fe-5ed80afcf7cf,Jump,36.1189,-86.8166,POINT (-86.8166 36.1189),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
581,Powered0f8a6bb4-b1f1-5763-815a-61b6386413f7,Jump,36.1189,-86.8071,POINT (-86.8071 36.1189),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
582,Powered0fc82c7f-9fb5-5f9b-b11d-f9415d92e561,Jump,36.1188,-86.8193,POINT (-86.8193 36.1188),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
583,Powered1009556,Spin,36.120654,-86.81394,POINT (-86.81394 36.120654),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
585,Powered1017aede-1eba-5de8-81bc-8f5b7bc33798,Jump,36.0812,-86.827,POINT (-86.827 36.0812),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
586,Powered101894,Lyft,36.110601,-86.816853,POINT (-86.816853 36.110601),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
589,Powered103565,Lyft,36.121477,-86.817675,POINT (-86.817675 36.121477),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
594,Powered1058421,Spin,36.12285,-86.815142,POINT (-86.815142 36.12285),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
595,Powered105a374b-9c50-58e9-b886-897a4e7eec01,Jump,36.1175,-86.8169,POINT (-86.8169 36.1175),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
597,Powered106713,Lyft,36.121286,-86.817636,POINT (-86.817636 36.121286),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
598,Powered106748,Lyft,36.122313,-86.815243,POINT (-86.815243 36.122313),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
603,Powered107e03ce-f8ff-51cb-ad28-34620a9f75c6,Jump,36.1196,-86.8135,POINT (-86.8135 36.1196),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
604,Powered1080426,Spin,36.11967,-86.81091,POINT (-86.81091 36.11967),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
605,Powered1083720,Spin,36.12458,-86.81515,POINT (-86.81515 36.12458),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
608,Powered10a9a060-32ba-5693-b761-0e9a0d1cf85c,Jump,36.101,-86.835,POINT (-86.835 36.101),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
609,Powered10b05ebd-baf5-5692-8454-26a2739019b9,Jump,36.1197,-86.8115,POINT (-86.8115 36.1197),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
610,Powered10dd1151-46dc-5078-832d-09589dc6d32e,Jump,36.1147,-86.817,POINT (-86.817 36.1147),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
611,Powered110309,Lyft,36.104484,-86.817596,POINT (-86.817596 36.104484),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
612,Powered1105561,Spin,36.06416,-86.81581,POINT (-86.81581 36.06416),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
613,Powered110654,Lyft,36.115279,-86.819888,POINT (-86.819888 36.115279),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
622,Powered113272,Lyft,36.102596,-86.835085,POINT (-86.835085 36.102596),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
625,Powered114494,Lyft,36.121698,-86.825916,POINT (-86.825916 36.121698),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
627,Powered1156321,Spin,36.12389,-86.811834,POINT (-86.811834 36.12389),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
631,Powered117971,Lyft,36.110232,-86.819867,POINT (-86.819867 36.110232),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
634,Powered1184520,Spin,36.1237,-86.810402,POINT (-86.810402 36.1237),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
636,Powered119886,Lyft,36.121536,-86.814157,POINT (-86.814157 36.121536),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
637,Powered1199762,Spin,36.12637,-86.81537,POINT (-86.81537 36.12637),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
638,Powered11a92805-33aa-5439-b901-86e8d9b08670,Jump,36.1185,-86.8208,POINT (-86.8208 36.1185),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
639,Powered11c2130d-205a-533f-9bca-769e026ad67f,Jump,36.1012,-86.8187,POINT (-86.8187 36.1012),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
642,Powered11XTN,Bird,36.121908,-86.815708,POINT (-86.815708 36.121908),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
643,Powered1204821,Spin,36.123209,-86.81249,POINT (-86.81249 36.123209),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
644,Powered120606,Lyft,36.12597,-86.814511,POINT (-86.814511 36.12597),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
645,Powered120639,Lyft,36.124469,-86.815236,POINT (-86.815236 36.124469),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
650,Powered122977,Lyft,36.123983,-86.817554,POINT (-86.817554 36.123983),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
653,Powered123808f0-4454-5caa-8aa0-f19bfbe7d2ec,Jump,36.1196,-86.8168,POINT (-86.8168 36.1196),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
656,Powered1245835,Spin,36.11237,-86.83305,POINT (-86.83305 36.11237),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
658,Powered1250513,Spin,36.12279,-86.813545,POINT (-86.813545 36.12279),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
659,Powered12515d8b-f2eb-5166-a81f-56dc75254dfb,Jump,36.1127,-86.8207,POINT (-86.8207 36.1127),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
667,Powered128521,Lyft,36.125104,-86.817616,POINT (-86.817616 36.125104),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
670,Powered1296437,Spin,36.12285,-86.82413,POINT (-86.82413 36.12285),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
671,Powered129888,Lyft,36.112866,-86.828704,POINT (-86.828704 36.112866),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
676,Powered130322,Lyft,36.125818,-86.814588,POINT (-86.814588 36.125818),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
677,Powered130485,Lyft,36.111771,-86.819929,POINT (-86.819929 36.111771),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
679,Powered1314235,Spin,36.11644,-86.81891,POINT (-86.81891 36.11644),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
680,Powered131604,Lyft,36.122711,-86.813867,POINT (-86.813867 36.122711),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
681,Powered131775,Lyft,36.122809,-86.823875,POINT (-86.823875 36.122809),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
682,Powered131810,Lyft,36.122886,-86.814595,POINT (-86.814595 36.122886),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
685,Powered132096,Lyft,36.124756,-86.820627,POINT (-86.820627 36.124756),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
687,Powered132526,Lyft,36.101668,-86.806582,POINT (-86.806582 36.101668),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
688,Powered132581,Lyft,36.08639,-86.821409,POINT (-86.821409 36.08639),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
690,Powered134034,Lyft,36.116734,-86.818512,POINT (-86.818512 36.116734),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
692,Powered1355993,Spin,36.12515,-86.81563,POINT (-86.81563 36.12515),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
693,Powered135970,Lyft,36.120826,-86.817485,POINT (-86.817485 36.120826),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
702,Powered139555,Lyft,36.122759,-86.813506,POINT (-86.813506 36.122759),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
703,Powered139596,Lyft,36.119298,-86.803637,POINT (-86.803637 36.119298),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
706,Powered13f54709-8d66-5220-a9a8-cbc74248c70a,Jump,36.074,-86.8232,POINT (-86.8232 36.074),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
708,Powered13WNI,Bird,36.123919,-86.816342,POINT (-86.816342 36.123919),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
711,Powered140629,Lyft,36.121556,-86.814594,POINT (-86.814594 36.121556),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
712,Powered140661,Lyft,36.084464,-86.827872,POINT (-86.827872 36.084464),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
713,Powered1408064,Spin,36.11806,-86.81002,POINT (-86.81002 36.11806),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
715,Powered141a9fc0-cba1-5a07-be5b-3588bac4f4bb,Jump,36.1129,-86.8147,POINT (-86.8147 36.1129),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
717,Powered142908,Lyft,36.125103,-86.815454,POINT (-86.815454 36.125103),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
718,Powered142KL,Bird,36.123117,-86.819289,POINT (-86.819289 36.123117),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
719,Powered143009,Lyft,36.125134,-86.815131,POINT (-86.815131 36.125134),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
722,Powered14384738-3bdf-5866-b764-547cd96f6a90,Jump,36.1099,-86.818,POINT (-86.818 36.1099),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
723,Powered143882,Lyft,36.108572,-86.813624,POINT (-86.813624 36.108572),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
725,Powered144188,Lyft,36.119775,-86.832619,POINT (-86.832619 36.119775),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
726,Powered144271,Lyft,36.12096,-86.835136,POINT (-86.835136 36.12096),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
728,Powered14477,Bird,36.118601,-86.820616,POINT (-86.820616 36.118601),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
733,Powered146274,Lyft,36.123762,-86.823901,POINT (-86.823901 36.123762),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
734,Powered146285,Lyft,36.101169,-86.817762,POINT (-86.817762 36.101169),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
735,Powered146965,Lyft,36.124582,-86.814565,POINT (-86.814565 36.124582),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
739,Powered1487476,Spin,36.1265,-86.81527,POINT (-86.81527 36.1265),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
742,Powered14R6U,Bird,36.119022,-86.821938,POINT (-86.821938 36.119022),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
744,Powered150604,Lyft,36.121594,-86.819947,POINT (-86.819947 36.121594),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
746,Powered150959,Lyft,36.122383,-86.828432,POINT (-86.828432 36.122383),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
753,Powered152130,Lyft,36.11657,-86.807242,POINT (-86.807242 36.11657),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
754,Powered153508,Lyft,36.112516,-86.813417,POINT (-86.813417 36.112516),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
756,Powered154492,Lyft,36.12329,-86.811103,POINT (-86.811103 36.12329),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
757,Powered154776,Lyft,36.123622,-86.812869,POINT (-86.812869 36.123622),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
761,Powered156994,Lyft,36.121733,-86.823781,POINT (-86.823781 36.121733),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
764,Powered1573562,Spin,36.12353,-86.81287,POINT (-86.81287 36.12353),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
767,Powered1582567,Spin,36.12225,-86.81863,POINT (-86.81863 36.12225),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
768,Powered1582875,Spin,36.12314,-86.80998,POINT (-86.80998 36.12314),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
772,Powered1591d6d2-1d2d-586c-b5c3-dff3017077bd,Jump,36.1193,-86.8167,POINT (-86.8167 36.1193),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
773,Powered159372,Lyft,36.121389,-86.817765,POINT (-86.817765 36.121389),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
774,Powered159375,Lyft,36.123533,-86.817901,POINT (-86.817901 36.123533),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
776,Powered1596b61a-225f-5a94-9027-cfc92d1075a0,Jump,36.1195,-86.8117,POINT (-86.8117 36.1195),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
781,Powered15daa47d-ce3e-57e0-bb73-9e8c21dc44f7,Jump,36.1197,-86.8137,POINT (-86.8137 36.1197),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
782,Powered15DW8,Bird,36.122706,-86.82008,POINT (-86.82008 36.122706),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
783,Powered15eb7d48-3e25-5184-9f4e-e59cf88f97af,Jump,36.119,-86.8155,POINT (-86.8155 36.119),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
786,Powered15XF4,Bird,36.118131,-86.820656,POINT (-86.820656 36.118131),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
787,Powered160120,Lyft,36.116755,-86.812872,POINT (-86.812872 36.116755),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
795,Powered162087,Lyft,36.118083,-86.814511,POINT (-86.814511 36.118083),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
797,Powered162610,Lyft,36.124932,-86.821258,POINT (-86.821258 36.124932),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
799,Powered163072,Lyft,36.108673,-86.821001,POINT (-86.821001 36.108673),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
808,Powered166243,Lyft,36.120879,-86.829169,POINT (-86.829169 36.120879),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
809,Powered167387,Lyft,36.088247,-86.81466,POINT (-86.81466 36.088247),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
810,Powered167481,Lyft,36.124461,-86.813167,POINT (-86.813167 36.124461),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
811,Powered1676330,Spin,36.11319,-86.81533,POINT (-86.81533 36.11319),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
815,Powered1691872e-b176-5fc6-86ed-967d00644179,Jump,36.1193,-86.8138,POINT (-86.8138 36.1193),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
816,Powered16adfff4-6c30-5e85-ab66-ae31a6b92d4c,Jump,36.1191,-86.8148,POINT (-86.8148 36.1191),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
817,Powered16da0d78-dcc1-583c-87ff-ba75e7490798,Jump,36.1193,-86.8209,POINT (-86.8209 36.1193),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
818,Powered16JFM,Bird,36.111739,-86.812792,POINT (-86.812792 36.111739),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
819,Powered16M4W,Bird,36.123148,-86.818613,POINT (-86.818613 36.123148),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
821,Powered16UAJ,Bird,36.12056,-86.834973,POINT (-86.834973 36.12056),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
830,Powered172370,Lyft,36.122862,-86.818606,POINT (-86.818606 36.122862),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
833,Powered1732409,Spin,36.12348,-86.81636,POINT (-86.81636 36.12348),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
835,Powered173536,Lyft,36.122744,-86.826631,POINT (-86.826631 36.122744),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
838,Powered174033,Lyft,36.127701,-86.815803,POINT (-86.815803 36.127701),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
839,Powered1741740,Spin,36.07084,-86.81537,POINT (-86.81537 36.07084),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
851,Powered1760799,Spin,36.1265,-86.8148,POINT (-86.8148 36.1265),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
854,Powered1766571,Spin,36.11883,-86.81348,POINT (-86.81348 36.11883),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
856,Powered17735ab4-6108-5a0f-b15b-247a7befda37,Jump,36.1192,-86.8267,POINT (-86.8267 36.1192),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
857,Powered177886,Lyft,36.124738,-86.812815,POINT (-86.812815 36.124738),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
859,Powered178234,Lyft,36.102603,-86.818809,POINT (-86.818809 36.102603),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
861,Powered179360,Lyft,36.123175,-86.826109,POINT (-86.826109 36.123175),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
864,Powered180269,Lyft,36.116428,-86.815245,POINT (-86.815245 36.116428),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
865,Powered180317,Lyft,36.124526,-86.827654,POINT (-86.827654 36.124526),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
867,Powered180ac49c-1591-54e1-95c8-efb7d404c92d,Jump,36.1195,-86.8183,POINT (-86.8183 36.1195),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
869,Powered182320,Lyft,36.117076,-86.816339,POINT (-86.816339 36.117076),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
873,Powered1837630,Spin,36.123284,-86.82582,POINT (-86.82582 36.123284),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
875,Powered183877,Lyft,36.103936,-86.81452,POINT (-86.81452 36.103936),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
878,Powered185085,Lyft,36.122224,-86.816749,POINT (-86.816749 36.122224),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
880,Powered1852583,Spin,36.12455,-86.816168,POINT (-86.816168 36.12455),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
881,Powered1854340,Spin,36.12291,-86.81082,POINT (-86.81082 36.12291),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
884,Powered185e5637-7105-59a3-a8df-b651410370b2,Jump,36.1194,-86.8154,POINT (-86.8154 36.1194),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
885,Powered186050,Lyft,36.124565,-86.820022,POINT (-86.820022 36.124565),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
889,Powered1867217,Spin,36.12279,-86.809445,POINT (-86.809445 36.12279),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
902,Powered1895430b-8868-52ae-8601-c8836159ea64,Jump,36.1195,-86.8168,POINT (-86.8168 36.1195),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
905,Powered1897818,Spin,36.12813,-86.816071,POINT (-86.816071 36.12813),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
908,Powered18M6E,Bird,36.122928,-86.828629,POINT (-86.828629 36.122928),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
910,Powered190077,Lyft,36.125543,-86.815609,POINT (-86.815609 36.125543),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
914,Powered190532ea-262b-54bc-8814-4ad90784434a,Jump,36.1187,-86.8193,POINT (-86.8193 36.1187),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
