"companyname","sumdid","avg_trips_per_day"
"Bird","Powered7NT8E","0.1739"
"Gotcha","Powered606","0.1739"
"JUMP","Powereda39acb5f-9fe1-531d-84c0-ee9e83831525","0.1739"
"Lime","PoweredYCDXTGGL4MHNM","0.1739"
"Bird","PoweredSVUQ2","0.1739"
"Lime","PoweredQIJGH63RH4LCR","0.1739"
"Bird","PoweredGY9Y6","0.1739"
"Bird","PoweredWHB6B","0.1739"
"Bird","PoweredIPWSU","0.1739"
"Gotcha","Powered2376","0.1739"
"SPIN","Powered6324670","0.1739"
"JUMP","Powered0e871aa8-de0a-5b5b-9909-333de5502aa0","0.1739"
"Lime","PoweredHWQFYUTSZZEKE","0.1739"
"Gotcha","Powered1703","0.1739"
"SPIN","Powered2927081","0.1739"
"Gotcha","Powered511","0.1739"
"Bird","PoweredQH96N","0.1739"
"Bird","Powered93ZFU","0.1739"
"Bird","Powered4DP2Z","0.1739"
"Lyft","Powered497398","0.1739"
"JUMP","Powerede59c6731-eb09-5a58-81c8-ca5f7831718f","0.1739"
"Gotcha","Powered1618","0.1739"
"SPIN","Powered8850894","0.1739"
"Lyft","Powered338853","0.1739"
"Bird","PoweredKXGJL","0.1739"
"JUMP","Poweredab3dea08-7b88-5cb6-bc17-bdb1b0aa4a96","0.1739"
"Bird","PoweredJ75XP","0.1739"
"Bird","PoweredJ92ET","0.1739"
"JUMP","Powered031929a9-e0b5-5ea0-b625-ba3257e6a315","0.1739"
"SPIN","Powered6171527","0.1739"
"Bird","PoweredVJU1I","0.1739"
"Bird","PoweredATCEF","0.1739"
"JUMP","Powered6cb1282f-2c28-59b1-a256-c1451a18c112","0.1739"
"Bird","Powered2ZSZE","0.1739"
"Bird","PoweredWQNSM","0.1739"
"JUMP","Powered8d38456e-ea66-53e2-832f-d9012f147f15","0.1739"
"Bird","PoweredM5X4T","0.1739"
"JUMP","Powered3b20f6d2-b33a-5200-b450-d4e3124579eb","0.1739"
"Bird","PoweredJVIDZ","0.1739"
"Gotcha","Powered2311","0.1739"
"Bird","PoweredTHYK7","0.1739"
"Gotcha","Powered375","0.1739"
"Bird","Powered8ZWYE","0.1739"
"Bird","PoweredDVQDU","0.1739"
"JUMP","Poweredf3505c0d-b541-577a-af33-caa49b6d577c","0.1739"
"Lime","Powered7CQTCU3DFUA6K","0.1739"
"Bird","PoweredKCTSP","0.1739"
"JUMP","Powered2e022e3b-44b5-55eb-aa56-e7bf3cb1bdf1","0.1739"
"Lyft","Powered058185","0.1739"
"Bird","PoweredCX672","0.1739"
"SPIN","Powered2630629","0.1739"
"SPIN","Powered1590780","0.1739"
"SPIN","Powered7554424","0.1739"
"Bird","PoweredLGK13","0.1739"
"SPIN","Powered5173676","0.1739"
"Bird","PoweredQXIIS","0.1739"
"Lyft","Powered317965","0.1739"
"Lyft","Powered510133","0.1739"
"JUMP","Powered1017aede-1eba-5de8-81bc-8f5b7bc33798","0.1739"
"SPIN","Powered7188281","0.1739"
"JUMP","Powered56318a8e-4ba3-51cd-b53b-895220507b46","0.1739"
"JUMP","Powered1f68e6d0-5c33-53e8-80bc-8649b245ee1a","0.1739"
"Lyft","Powered053328","0.1739"
"Bird","PoweredPA5PF","0.1739"
"Bird","PoweredS7WFW","0.1739"
"SPIN","Powered5022882","0.1739"
"Lime","PoweredDQXSIBLTJ4LAK","0.1739"
"SPIN","Powered1736821","0.1739"
"JUMP","Poweredf42e6013-22b3-53c1-a50c-e0949fc2bebb","0.1739"
"Gotcha","Powered2503","0.1739"
"Bird","PoweredKT8SG","0.1739"
"Bird","PoweredQFTKK","0.1739"
"Lime","PoweredPYPMWIR5ROP7X","0.1739"
"SPIN","Powered1231336","0.1739"
"JUMP","Powered9cd6ce5a-36e9-520e-bd50-bec3db301904","0.1739"
"Bird","PoweredHCAB5","0.1739"
"Bird","PoweredA9K5V","0.1739"
"Gotcha","Powered623","0.1739"
"Lyft","Powered274374","0.1739"
"Bird","PoweredYXNQR","0.1739"
"Lyft","Powered590163","0.1739"
"Bird","PoweredTE4XZ","0.1739"
"JUMP","Powered36371845-6059-5c11-9f64-4cf898bc4519","0.1630"
"Lime","Powered75EM6G2UUDVON","0.1630"
"JUMP","Poweredfc916d9d-caaf-5479-9981-e20dcb62b36c","0.1630"
"Bird","PoweredAMAS8","0.1630"
"SPIN","Powered1780130","0.1630"
"JUMP","Poweredb05e058f-d5af-5f11-b380-9bc5cdd1ddff","0.1630"
"SPIN","Powered8954083","0.1630"
"JUMP","Powereddb9f379d-0149-51d8-9eeb-519baa836c27","0.1630"
"Bird","PoweredI48VG","0.1630"
"Bird","PoweredXYD1P","0.1630"
"Bird","PoweredADYBC","0.1630"
"JUMP","Poweredf077a919-d569-5e70-8ca7-71d179ffacf9","0.1630"
"JUMP","Poweredf30d7075-8e25-5244-9718-eddff53900e0","0.1630"
"SPIN","Powered6787348","0.1630"
"Lyft","Powered680595","0.1630"
"Lyft","Powered936028","0.1630"
"Lyft","Powered582535","0.1630"
"Bird","Powered2G5WB","0.1630"
"Bird","PoweredUYW9A","0.1630"
"Bird","PoweredX3Z2T","0.1630"
"Lyft","Powered182873","0.1630"
"Lyft","Powered696853","0.1630"
"Bird","PoweredYEATT","0.1630"
"Bird","PoweredYQY8A","0.1630"
"Bird","PoweredSX2AW","0.1630"
"Bird","Powered9VWF8","0.1630"
"SPIN","Powered6855120","0.1630"
"Bird","PoweredJBNYU","0.1630"
"Bird","Powered4NLJ7","0.1630"
"Gotcha","Powered1915","0.1630"
"Bird","PoweredE1RTV","0.1630"
"JUMP","Powered1a242cef-3fb5-5b46-b778-99737942d7e3","0.1630"
"Bird","PoweredVXTP1","0.1630"
"JUMP","Powered5edd71e5-feb5-56cf-bbed-eaa66a15981d","0.1630"
"Bird","Powered1ZK7G","0.1630"
"Bird","PoweredCENP5","0.1630"
"JUMP","Powered6e240901-4e45-5899-a776-261200806354","0.1630"
"Bird","PoweredMCKVE","0.1630"
"JUMP","Powered4ddf2fde-6394-5b05-9352-63b3cd8511e3","0.1630"
"Lyft","Powered400445","0.1630"
"JUMP","Powered547ecb96-d9e9-5471-be64-a28a0f1509cf","0.1630"
"SPIN","Powered8521610","0.1630"
"SPIN","Powered5291100","0.1630"
"JUMP","Powered6b979c97-7392-599b-878b-39f2dff665c0","0.1630"
"Bird","PoweredHN89Y","0.1630"
"Bolt Mobility","Powered-f89f8f2f-fd15-d85a-0d43-d096b4804da8","0.1630"
"Lyft","Powered936397","0.1630"
"JUMP","Powered9396fbd4-0686-555b-85bb-93e6a622c586","0.1630"
"Lime","PoweredAIHEUK4K3RQCN","0.1630"
"JUMP","Powered4344b4e4-4979-5fc1-8c2e-a0203ffc0dd3","0.1630"
"Bird","PoweredN7RR1","0.1630"
"JUMP","Poweredab6713c3-7459-53c2-9c45-e0112f720aad","0.1630"
"Lyft","Powered684767","0.1630"
"Lyft","Powered264903","0.1630"
"Bird","PoweredHJRZW","0.1630"
"Bird","PoweredGJF7Z","0.1630"
"Bird","PoweredI7VLR","0.1630"
"Bird","PoweredDA4TL","0.1630"
"JUMP","Poweredff2ad591-70e4-579d-9714-b80a5ce83976","0.1630"
"Bird","PoweredBUQ1X","0.1630"
"Gotcha","Powered1947","0.1630"
"JUMP","Poweredca84a2ec-4897-5562-a223-299439fc1aaa","0.1630"
"JUMP","Powered4089bbf5-5f4a-5eb2-acd2-060ba094c202","0.1630"
"SPIN","Powered3679086","0.1630"
"JUMP","Powereda8c8c0e4-7ec5-5623-b4ea-431a3b57e664","0.1630"
"Bird","Powered4KKGD","0.1630"
"SPIN","Powered4987498","0.1630"
"Lyft","Powered163435","0.1630"
"Bird","PoweredMJFU4","0.1630"
"Bird","Powered8PU7T","0.1630"
"SPIN","Powered2045928","0.1630"
"Bird","PoweredNAEY4","0.1630"
"JUMP","Powered943a86aa-92a5-545a-98d1-aeb2d1c75920","0.1630"
"JUMP","Powered5d02ed85-301a-5867-a910-f34c7d0e869e","0.1630"
"Bird","PoweredLBII8","0.1630"
"JUMP","Powered09d8a898-5561-5059-9f40-5fa8d80d3a8e","0.1630"
"Bird","PoweredC7RYK","0.1630"
"Bird","PoweredQFS1L","0.1630"
"Lime","PoweredSDZVXLYCT5YST","0.1630"
"Lime","PoweredUZUZ3LNTVJMTT","0.1630"
"Gotcha","Powered2499","0.1630"
"Bird","PoweredHG36B","0.1630"
"Bird","Powered3PFCK","0.1630"
"Bird","PoweredLJGMB","0.1630"
"Bird","PoweredZD6MR","0.1630"
"Bird","Powered7A2M9","0.1630"
"Bird","PoweredJGX2R","0.1522"
"Lyft","Powered227087","0.1522"
"Bird","PoweredZD69M","0.1522"
"Bird","PoweredS2M6I","0.1522"
"Bolt Mobility","Powered-27981186-27f4-1a19-23ae-f0623ce566ae","0.1522"
"Bird","Powered2WZRP","0.1522"
"Lyft","Powered363064","0.1522"
"JUMP","Powered6099b7fa-fbf0-578e-bde6-2464d47548f8","0.1522"
"Bird","Powered4QCQQ","0.1522"
"Bird","PoweredTHH21","0.1522"
"Bird","Powered7DEXT","0.1522"
"JUMP","Powered9cd14cd0-8e0d-5377-a630-41cf2d02388b","0.1522"
"Bird","PoweredD1H2J","0.1522"
"Bird","PoweredXHPJ5","0.1522"
"Lime","PoweredK5EA6OBJJD2GU","0.1522"
"Bird","PoweredC3VWU","0.1522"
"Lime","PoweredUKXD3TNEM3NCN","0.1522"
"Bird","PoweredU3DW3","0.1522"
"JUMP","Powered05e6c0ee-739d-50ef-bc42-5e131feeec80","0.1522"
"Bird","PoweredBEXMR","0.1522"
"Bird","Powered5R929","0.1522"
"JUMP","Poweredb646b8d1-a367-531a-9e0b-7dc39b9e771d","0.1522"
"Lyft","Powered280909","0.1522"
"Bird","PoweredDANQ1","0.1522"
"Lyft","Powered055940","0.1522"
"SPIN","Powered5429002","0.1522"
"Lime","Powered7L4XI2WPWYQ7S","0.1522"
"Bird","PoweredEKUK6","0.1522"
"JUMP","Poweredae8e528d-556a-5f94-b392-d85e0f5080ff","0.1522"
"SPIN","Powered2230639","0.1522"
"Bird","PoweredL7UQF","0.1522"
"JUMP","Powered49522da7-9fd3-5f8e-bccc-932926ce46de","0.1522"
"Lime","PoweredNQ24CG6AOO7SK","0.1522"
"Bird","PoweredJC6I1","0.1522"
"Bird","PoweredFC6B5","0.1522"
"Lyft","Powered770923","0.1522"
"JUMP","Poweredf7b258e8-d56d-5a3f-a901-1a900bb7ab93","0.1522"
"Bird","PoweredYDNBJ","0.1522"
"Bird","PoweredZ37Z6","0.1522"
"JUMP","Powered62ec26a1-b9a2-5f1d-80e5-932d784cceee","0.1522"
"JUMP","Powered80eae78f-0c7e-5a3b-8596-526af77d9e6d","0.1522"
"JUMP","Powered62766ae3-4982-572d-bd36-98a5c8a5dea5","0.1522"
"Lyft","Powered659942","0.1522"
"Bird","PoweredY7713","0.1522"
"Bird","Powered4T8JE","0.1522"
"Bird","Powered9DCQ9","0.1522"
"Lyft","Powered370068","0.1522"
"Bird","PoweredZNFYA","0.1522"
"Lyft","Powered120694","0.1522"
"Lyft","Powered485011","0.1522"
"Bird","Powered6MIN4","0.1522"
"Bird","PoweredEVLNP","0.1522"
"Bird","PoweredN8YKT","0.1522"
"JUMP","Powered5f9d408e-2de6-5fa2-be2d-3632adce96ba","0.1522"
"Bird","Powered469RI","0.1522"
"Lyft","Powered968514","0.1522"
"JUMP","Powered3f96a82d-9641-58b6-b6db-b80f746a24cd","0.1522"
"SPIN","Powered8075465","0.1522"
"JUMP","Powered0d165457-dd72-5eb1-9e0f-985a54921e1a","0.1522"
"Gotcha","Powered698","0.1522"
"Bird","PoweredZAE4R","0.1522"
"Bird","Powered9U4SF","0.1522"
"Lyft","Powered770748","0.1522"
"Bird","PoweredPF94M","0.1522"
"Bird","PoweredYY8GG","0.1522"
"Bird","PoweredPRN5P","0.1522"
"Bolt Mobility","Powered-808fd5e7-5804-b8b4-5829-fe3269f028c7","0.1522"
"JUMP","Poweredfd4204d8-5216-5ce3-84d4-f3ddf9360af5","0.1522"
"JUMP","Poweredc5269400-7046-5360-99c7-cbbde355b292","0.1522"
"SPIN","Powered2043594","0.1522"
"Bird","PoweredVEGGH","0.1522"
"JUMP","Powered8edc2f9b-1eeb-524a-a5d8-fe78781065df","0.1522"
"JUMP","Powered22c2886e-3786-5858-a15a-4c6921fd16c5","0.1522"
"Bird","PoweredI8N5Z","0.1522"
"Lime","PoweredODYLVPREZNCUK","0.1522"
"Bird","PoweredZ3ALH","0.1522"
"Lime","PoweredA34CQFFRAXPQY","0.1522"
"Bird","PoweredP1H5S","0.1522"
"Bird","PoweredEDA74","0.1522"
"JUMP","Powered7176b491-6768-5575-853e-7eb1d195c9e5","0.1522"
"SPIN","Powered7219085","0.1522"
"JUMP","Powereddd2770f0-0486-588a-b677-7249fab9298c","0.1522"
"Bird","PoweredET8PJ","0.1522"
"JUMP","Powered2811ebda-ea47-545a-9e0b-f9bc7f485bbe","0.1522"
"Bird","Powered95EIT","0.1522"
"Bird","PoweredLZM3C","0.1522"
"Bird","PoweredU4ENC","0.1522"
"Bird","PoweredY6YXW","0.1522"
"Bird","Powered3G8JU","0.1522"
"JUMP","Powered8221564b-542b-5a77-966f-429a3c6aba22","0.1413"
"Lyft","Powered845658","0.1413"
"SPIN","Powered4466854","0.1413"
"JUMP","Powered7038f9f7-7285-5a3d-8635-df97d6c53c73","0.1413"
"JUMP","Powered7723b97d-1fdd-5bd1-b702-1ae751c8d2dc","0.1413"
"Bird","Powered5TSM4","0.1413"
"SPIN","Powered5906313","0.1413"
"Bird","PoweredH3JHR","0.1413"
"Bird","Powered4HCL2","0.1413"
"JUMP","Powered38068e38-6efe-5118-8d06-af68c4087471","0.1413"
"SPIN","Powered8054624","0.1413"
"Bird","PoweredVZIKC","0.1413"
"JUMP","Powered1c9168a2-88f4-5f80-aed8-bcc86013ed48","0.1413"
"Lime","PoweredZV7YJFTO7YJ2N","0.1413"
"Bird","Powered9BYRH","0.1413"
"Bird","PoweredJDKSU","0.1413"
"Bird","PoweredP6LLB","0.1413"
"Lyft","Powered853602","0.1413"
"Bird","PoweredGCWME","0.1413"
"Gotcha","Powered408","0.1413"
"JUMP","Poweredfee72da6-2c86-5840-8115-3c08f758288f","0.1413"
"Bird","PoweredCJSU9","0.1413"
"Bird","PoweredVWUH7","0.1413"
"Bird","PoweredD866R","0.1413"
"Bird","Powered7EY3A","0.1413"
"Bird","PoweredWR4JG","0.1413"
"Bird","Powered7V1G3","0.1413"
"SPIN","Powered6345636","0.1413"
"Bird","PoweredUVCRU","0.1413"
"Bird","PoweredCKD2R","0.1413"
"Gotcha","Powered492","0.1413"
"SPIN","Powered7031625","0.1413"
"Bird","Powered157BP","0.1413"
"Bird","PoweredZAA4I","0.1413"
"JUMP","Powered11a92805-33aa-5439-b901-86e8d9b08670","0.1413"
"Lime","PoweredZIL2C6TVGPIOM","0.1413"
"JUMP","Poweredb857d61d-4091-5c6f-99c5-51e7b759a711","0.1413"
"Bird","PoweredIVQIA","0.1413"
"Gotcha","Powered2525","0.1413"
"Bird","PoweredV3XW7","0.1413"
"Lyft","Powered186050","0.1413"
"Bird","PoweredUB4QQ","0.1413"
"JUMP","Powered9189d266-de92-50a4-bcbc-111c920c9c9f","0.1413"
"JUMP","Poweredc694c7c3-db8b-5666-b37e-1b623413ce37","0.1413"
"Lyft","Powered590193","0.1413"
"JUMP","Poweredcf341a3d-4d86-52c7-9b90-1824ac1d2109","0.1413"
"Bird","PoweredRT9UE","0.1413"
"JUMP","Powered8fc0e720-028a-5f61-abcc-a477e97a197e","0.1413"
"Bird","Powered95Q2W","0.1413"
"SPIN","Powered9282181","0.1413"
"Bird","Powered46QCH","0.1413"
"Bird","PoweredGMANV","0.1413"
"Bird","PoweredLAM5J","0.1413"
"Bird","PoweredVUCEW","0.1413"
"Bird","PoweredGC3EL","0.1413"
"Bird","Powered9IF41","0.1413"
"SPIN","Powered1564764","0.1413"
"Bird","PoweredMIXNW","0.1413"
"Bird","PoweredR2WJE","0.1413"
"Bird","PoweredJ8ZA6","0.1413"
"Bird","PoweredY4R2V","0.1413"
"Bird","PoweredARGIS","0.1413"
"Bird","PoweredN9CSQ","0.1413"
"Bird","PoweredE8K5H","0.1413"
"JUMP","Poweredcad45c37-19a8-51fb-9861-6c810aeda2f1","0.1413"
"Bird","PoweredDLS86","0.1413"
"Bird","Powered3TU4U","0.1413"
"SPIN","Powered2549968","0.1413"
"Bird","Powered5DIYX","0.1413"
"Bird","PoweredER1ZW","0.1413"
"Bird","PoweredZWNWI","0.1413"
"Bird","PoweredYHDSS","0.1413"
"SPIN","Powered3837952","0.1413"
"Lime","PoweredB3JKBPMZYRHNA","0.1413"
"Bird","PoweredVHXI9","0.1413"
"Bird","PoweredUMNSQ","0.1413"
"Bird","PoweredY43Q4","0.1413"
"JUMP","Powered61827eb2-3522-54ec-acb5-b16be8d1741e","0.1413"
"Bird","PoweredBQI4A","0.1413"
"SPIN","Powered6905839","0.1413"
"JUMP","Powerede44ad3f0-d02c-5482-b0f8-036d2dd3eef0","0.1413"
"Bird","PoweredJ499B","0.1413"
"Bird","PoweredHGSGZ","0.1413"
"Gotcha","Powered1885","0.1413"
"Gotcha","Powered2113","0.1413"
"Bird","PoweredRZ56Z","0.1413"
"JUMP","Powered47099b12-da4d-5d9d-804c-549433311bbf","0.1413"
"Gotcha","Powered653","0.1413"
"Bird","Powered36B8Y","0.1413"
"Lime","PoweredT4ANRTWSYUYH6","0.1413"
"Bird","Powered8CICN","0.1413"
"SPIN","Powered9045353","0.1413"
"Bird","PoweredEKQPV","0.1413"
"JUMP","Powered784fcc92-bd1a-5f6a-8314-b02aa21b4bfa","0.1413"
"Bird","Powered2VNHQ","0.1413"
"Bird","Powered7YC2I","0.1413"
"Bird","Powered33WZJ","0.1413"
"Bird","Powered8M1BW","0.1413"
"Bird","PoweredYG6TE","0.1413"
"SPIN","Powered5063018","0.1413"
"JUMP","Powerede23fc417-13f4-52c0-9021-27c04f2dc56c","0.1413"
"Gotcha","Powered384","0.1413"
"Bird","PoweredPDCDP","0.1413"
"SPIN","Powered3196979","0.1413"
"Lyft","Powered877055","0.1413"
"Lyft","Powered194578","0.1304"
"JUMP","Poweredad51f4de-b237-5d38-a32f-5fa9bbe864a8","0.1304"
"JUMP","Powered610afc7d-6cfe-53eb-ad2f-b63533c0a67b","0.1304"
"Lyft","Powered165078","0.1304"
"Lyft","Powered388240","0.1304"
"Lyft","Powered116165","0.1304"
"Bird","PoweredZDVEZ","0.1304"
"Bird","Powered4P19Z","0.1304"
"Bird","PoweredHWBK5","0.1304"
"JUMP","Powered43088879-f295-565e-81a9-e65437baa10a","0.1304"
"Bird","PoweredT9AFP","0.1304"
"Bird","PoweredVKBNA","0.1304"
"Bird","PoweredMEBA6","0.1304"
"Bird","PoweredLHKNE","0.1304"
"Lime","PoweredZJ4UCVFAO4SGN","0.1304"
"JUMP","Powered49727f71-b388-5adb-aa94-3ea53cf29762","0.1304"
"Bird","PoweredIKWFU","0.1304"
"Bird","PoweredNQURL","0.1304"
"Lyft","Powered066176","0.1304"
"JUMP","Powered4cff4f02-030b-5378-a193-e51ea684da44","0.1304"
"JUMP","Powered7da8d324-251f-5c25-bacf-2efd9f4edbf1","0.1304"
"Lime","PoweredGSQURR5WTJIKG","0.1304"
"Bird","PoweredVHYN2","0.1304"
"JUMP","Poweredfe15549a-4bd6-5611-adf2-5b5e4b852a83","0.1304"
"Lyft","Powered445976","0.1304"
"Bird","PoweredECGPM","0.1304"
"Bird","PoweredVWHG4","0.1304"
"Gotcha","Powered399","0.1304"
"Bird","Powered9P945","0.1304"
"Bird","PoweredJVV4I","0.1304"
"Bird","PoweredDQNDQ","0.1304"
"Gotcha","Powered690","0.1304"
"Bolt Mobility","Powered-3104c3ae-e1dd-e3bd-ad18-8d8dfe175f39","0.1304"
"JUMP","Powered448c3473-dffd-533d-af87-b829d215ddc3","0.1304"
"JUMP","Poweredafd113af-2f0e-55f9-b151-1d86bc65a82e","0.1304"
"Gotcha","Powered337","0.1304"
"Lime","Powered5DM6HKA7DYI2T","0.1304"
"Bird","PoweredN15LW","0.1304"
"Bird","PoweredBJ5DY","0.1304"
"JUMP","Powered368a0785-5d05-5ecc-b319-dbc38a19dc2d","0.1304"
"Bird","PoweredSTWW1","0.1304"
"Bird","PoweredM4XLI","0.1304"
"JUMP","Powered4f375372-f695-5895-af30-03332ec307c2","0.1304"
"Bird","PoweredJMK34","0.1304"
"Bird","PoweredXWRSD","0.1304"
"Bird","PoweredJ9LY1","0.1304"
"Bird","PoweredFBXQV","0.1304"
"Bird","PoweredJJ5B7","0.1304"
"Lyft","Powered829047","0.1304"
"JUMP","Powered2c1eeca5-26f4-5283-bbcd-5f46b19b7681","0.1304"
"Bird","PoweredA9W92","0.1304"
"Bird","Powered6UVN9","0.1304"
"JUMP","Poweredc03fa3a7-af1d-5ebc-b48b-c0a6453a4492","0.1304"
"Lyft","Powered874918","0.1304"
"Bird","Powered6S7KT","0.1304"
"Gotcha","Powered1867","0.1304"
"Bird","PoweredZ3ZY3","0.1304"
"Bird","Powered3Y7EK","0.1304"
"Bird","PoweredIH4E3","0.1304"
"Bird","PoweredIPW9L","0.1304"
"Bird","PoweredU33GN","0.1304"
"Bird","PoweredQX839","0.1304"
"JUMP","Powered11c2130d-205a-533f-9bca-769e026ad67f","0.1304"
"Bird","PoweredMP7BD","0.1304"
"Bird","PoweredYCABE","0.1304"
"Lyft","Powered309891","0.1304"
"Lyft","Powered489864","0.1304"
"JUMP","Powered4e6cf747-22dc-5d50-8dbd-830d6ab8ca71","0.1304"
"Lyft","Powered971193","0.1304"
"Lyft","Powered398730","0.1304"
"Lime","PoweredKZDDOTYZLWFXS","0.1304"
"Lyft","Powered950245","0.1304"
"Bird","Powered5R8S1","0.1304"
"Lime","PoweredMOM3YGWRSJVWS","0.1304"
"JUMP","Powereda12d9ad0-1b39-502b-b377-57f5b56ebc82","0.1304"
"Gotcha","Powered566","0.1304"
"Bird","PoweredEH542","0.1304"
"Bird","PoweredZGNMU","0.1304"
"Lime","PoweredSWYLQOIAPMZUU","0.1304"
"Lime","PoweredVSNRPGFEARJ5D","0.1304"
"Bird","PoweredT72J8","0.1304"
"Bird","PoweredCJVSP","0.1304"
"JUMP","Powered6b699c10-8a4d-5794-92bf-035ed2805b88","0.1304"
"JUMP","Powerededcdab8c-d0d2-5067-a58a-23792763b8a8","0.1304"
"Gotcha","Powered813","0.1304"
"Gotcha","Powered622","0.1304"
"JUMP","Powered83bf2216-4f8b-5251-a610-59847d422668","0.1304"
"Bird","Powered3GERM","0.1304"
"JUMP","Powered53bec266-f756-5ac3-bfb8-618a3cc15637","0.1304"
"JUMP","Poweredd9b25578-2c0c-5189-b74c-38038b222028","0.1304"
"Gotcha","Powered2366","0.1304"
"Bird","Powered2Q3F8","0.1304"
"Lime","Powered4CUD3SGTUTXHM","0.1304"
"Lyft","Powered468900","0.1304"
"Bird","PoweredWKIZ1","0.1304"
"SPIN","Powered1422691","0.1304"
"Bird","Powered9EITY","0.1304"
"Lyft","Powered443095","0.1304"
"Bird","PoweredXYRMH","0.1304"
"Bird","PoweredSR3YB","0.1304"
"SPIN","Powered1400320","0.1304"
"Lime","PoweredIOHG2G3XKATUL","0.1304"
"Lyft","Powered130188","0.1304"
"Bird","PoweredF442F","0.1304"
"JUMP","Powered72839f71-6cd6-5292-8540-64e768633430","0.1304"
"Bird","PoweredJ7RT2","0.1304"
"Lime","PoweredJYQ6PUHZPYUON","0.1304"
"JUMP","Powerede2e538f9-17c6-570e-b856-a51f0e55d23d","0.1304"
"Bird","PoweredLYDVT","0.1304"
"Bird","PoweredV9ZY8","0.1304"
"SPIN","Powered3614808","0.1304"
"JUMP","Powered9712c15d-b54e-58bd-8550-ffb8956ba9bc","0.1304"
"SPIN","Powered6267941","0.1196"
"JUMP","Poweredb1354590-ab1a-5dda-9f7c-4787999d4888","0.1196"
"JUMP","Poweredeaca6d8f-83a9-56ca-bcb6-d420d8c4b58c","0.1196"
"Bird","PoweredVMJHN","0.1196"
"JUMP","Powered3d099838-659b-5660-9463-a029ba277d63","0.1196"
"Lyft","Powered412670","0.1196"
"Gotcha","Powered826","0.1196"
"Bird","PoweredMFY1S","0.1196"
"Lime","PoweredFDZOBXIAPSEZW","0.1196"
"Bolt Mobility","Powered-2826ffdd-23e0-4499-1a6f-9a3ab7782cb1","0.1196"
"Bird","PoweredQ9UWC","0.1196"
"JUMP","Powered819a5e68-efdd-5937-837b-4a8298711b71","0.1196"
"JUMP","Powered0466ce13-66e8-5728-ad08-282da6642f72","0.1196"
"Gotcha","Powered347","0.1196"
"Gotcha","Powered794","0.1196"
"Lyft","Powered245579","0.1196"
"Gotcha","Powered550","0.1196"
"Lyft","Powered808035","0.1196"
"Lyft","Powered502626","0.1196"
"SPIN","Powered9963670","0.1196"
"JUMP","Powered9fe3951f-1985-5254-a3b6-368eb81299fa","0.1196"
"Bird","PoweredEVVP4","0.1196"
"Bird","PoweredVXU9W","0.1196"
"Bird","PoweredYZL2A","0.1196"
"Lyft","Powered801172","0.1196"
"JUMP","Powered7a6c36f1-0758-5d28-a46a-e356063131e1","0.1196"
"JUMP","Poweredee292e9a-f7e0-5a87-ad8e-e59a07450747","0.1196"
"Lyft","Powered211387","0.1196"
"Bird","Powered9ILSG","0.1196"
"Bird","Powered452QH","0.1196"
"Bird","Powered6DJHC","0.1196"
"Lyft","Powered013699","0.1196"
"JUMP","Poweredb10f56a6-f3c1-5488-9bd0-994a6f452423","0.1196"
"Bird","PoweredNCGME","0.1196"
"Lyft","Powered446520","0.1196"
"Lyft","Powered035115","0.1196"
"JUMP","Powered5265386e-f0ef-54d3-8fa6-cc49fc75340a","0.1196"
"Bird","PoweredJS7M5","0.1196"
"Lime","PoweredT6ZHMO25PAPKE","0.1196"
"Bird","Powered33KD4","0.1196"
"Lime","PoweredDNJXXGMCYLJWK","0.1196"
"JUMP","Powered2e86d50b-9083-5753-abec-7d44409bb421","0.1196"
"Lyft","Powered113806","0.1196"
"Lyft","Powered916053","0.1196"
"SPIN","Powered6432920","0.1196"
"Bird","Powered2VPG6","0.1196"
"JUMP","Powered7bd7ae8a-7969-574e-bd6c-985be0ea8336","0.1196"
"Bird","PoweredEXE1Y","0.1196"
"JUMP","Powered3c423ec0-b144-5913-9474-64c21618e9fa","0.1196"
"JUMP","Powered31495bb8-a651-5818-b83e-896f02bff743","0.1196"
"Bird","PoweredMXXDX","0.1196"
"Lime","PoweredSDUFL436QYJYJ","0.1196"
"Bird","PoweredDNP3N","0.1196"
"SPIN","Powered8112481","0.1196"
"Lyft","Powered616283","0.1196"
"Lyft","Powered971222","0.1196"
"SPIN","Powered2744070","0.1196"
"Bird","PoweredGRNTZ","0.1196"
"Bird","Powered5BQRB","0.1196"
"Bird","PoweredH1E8A","0.1196"
"Bird","PoweredFJNS7","0.1196"
"Bird","PoweredTQD3A","0.1196"
"Bird","PoweredDGZCG","0.1196"
"Bird","PoweredV5XR1","0.1196"
"JUMP","Powered56e2b63f-2471-57e5-adb7-e86a1159456e","0.1196"
"Bird","Powered41UN5","0.1196"
"Bird","PoweredLW536","0.1196"
"SPIN","Powered4671000","0.1196"
"Bird","PoweredF41TZ","0.1196"
"Lime","PoweredYZYMHHZCK3XSK","0.1196"
"Lyft","Powered071868","0.1196"
"JUMP","Poweredc5607cab-b5c6-52f8-b8cf-3b6b3d4ef48d","0.1196"
"Bird","PoweredGLH24","0.1196"
"Bird","Powered4SYHX","0.1196"
"Bolt Mobility","Powered-7ec99784-4c4c-1f4f-bd5e-dcfab9ebcdfc","0.1196"
"Lyft","Powered635044","0.1196"
"SPIN","Powered2446553","0.1196"
"Lyft","Powered991100","0.1196"
