"pubtimestamp","companyname","triprecordnum","sumdid","tripduration","tripdistance","startdate","starttime","enddate","endtime","startlatitude","startlongitude","endlatitude","endlongitude","triproute","create_dt"
"2019-05-17 10:31:57","JUMP","JMP382","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","17.605667","6969.6","2019-05-17","04:33:39","2019-05-17","04:51:16","36.161507","-86.77598","36.16841","-86.76718","[('36.161466', '-86.775936'), ('36.161466', '-86.775936'), ('36.161496', '-86.775958'), ('36.161496', '-86.775958'), ('36.161406', '-86.776393'), ('36.161406', '-86.776393'), ('36.160706', '-86.776251'), ('36.159725', '-86.776335'), ('36.158555', '-86.775233'), ('36.158555', '-86.775233'), ('36.158555', '-86.775233'), ('36.157553', '-86.774708'), ('36.157315', '-86.77461'), ('36.157701', '-86.772711'), ('36.157701', '-86.772711'), ('36.16021', '-86.76955'), ('36.16021', '-86.76955'), ('36.16021', '-86.76955'), ('36.163511', '-86.76845'), ('36.163511', '-86.76845'), ('36.164661', '-86.767836'), ('36.166611', '-86.766116'), ('36.16841', '-86.767183')]","2019-05-18 06:20:17.9"
"2019-05-17 10:31:57","JUMP","JMP391","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","3.1450834","633.6","2019-05-17","05:03:35","2019-05-17","05:06:43","36.158195","-86.78403","36.158676","-86.78261","[('36.158383', '-86.784003'), ('36.158096', '-86.784168'), ('36.158678', '-86.782608'), ('36.158678', '-86.782608'), ('36.158678', '-86.782608')]","2019-05-18 06:20:18.233"
"2019-05-17 10:31:57","JUMP","JMP415","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","25.6166","17054.4","2019-05-17","05:11:18","2019-05-17","05:36:55","36.15755","-86.792755","36.182472","-86.80659","[('36.157531', '-86.792738'), ('36.157443', '-86.792845'), ('36.15744', '-86.79286'), ('36.157485', '-86.792803'), ('36.157485', '-86.792803'), ('36.157478', '-86.792801'), ('36.157478', '-86.792801'), ('36.157506', '-86.79278'), ('36.157506', '-86.79278'), ('36.159601', '-86.79507'), ('36.159601', '-86.79507'), ('36.15758', '-86.79275'), ('36.159625', '-86.795013'), ('36.159625', '-86.795013'), ('36.158978', '-86.797998'), ('36.158501', '-86.80042'), ('36.161455', '-86.802415'), ('36.164645', '-86.804585'), ('36.164645', '-86.804585'), ('36.167966', '-86.805988'), ('36.17088', '-86.807205'), ('36.17088', '-86.807205'), ('36.174541', '-86.808701'), ('36.174541', '-86.808701'), ('36.178006', '-86.810156'), ('36.178006', '-86.810156'), ('36.178006', '-86.810156'), ('36.18306', '-86.812576'), ('36.184245', '-86.81233'), ('36.184756', '-86.812301'), ('36.184756', '-86.812301'), ('36.184756', '-86.812301'), ('36.183335', '-86.809705'), ('36.183335', '-86.809705'), ('36.182818', '-86.806691'), ('36.182465', '-86.80658'), ('36.182465', '-86.80658'), ('36.182473', '-86.806588')]","2019-05-18 06:20:18.973"
"2019-05-17 10:31:57","JUMP","JMP452","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","11.141167","4488.0","2019-05-17","06:56:04","2019-05-17","07:07:13","36.17611","-86.79289","36.179626","-86.78923","[('36.17611', '-86.792891'), ('36.17611', '-86.792891'), ('36.17611', '-86.792891'), ('36.17611', '-86.792891'), ('36.17611', '-86.792891'), ('36.176483', '-86.789598'), ('36.176483', '-86.789598'), ('36.175521', '-86.786611'), ('36.175521', '-86.786611'), ('36.174518', '-86.78589'), ('36.174518', '-86.78589'), ('36.174518', '-86.78589'), ('36.174578', '-86.785933'), ('36.174578', '-86.785933'), ('36.174578', '-86.785933'), ('36.175768', '-86.786733'), ('36.179628', '-86.789231'), ('36.179628', '-86.789231')]","2019-05-18 06:20:20.213"
"2019-05-17 10:31:57","JUMP","JMP443","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","9.738183","7867.2","2019-05-17","06:29:08","2019-05-17","06:38:53","36.16119","-86.777405","36.179653","-86.790825","[('36.161165', '-86.777511'), ('36.161175', '-86.777503'), ('36.162993', '-86.780016'), ('36.162993', '-86.780016'), ('36.162993', '-86.780016'), ('36.164976', '-86.781343'), ('36.167686', '-86.783065'), ('36.16972', '-86.78442'), ('36.172998', '-86.786503'), ('36.172998', '-86.786503'), ('36.176406', '-86.788721'), ('36.176406', '-86.788721'), ('36.179653', '-86.790826'), ('36.179653', '-86.790826')]","2019-05-18 06:20:20.023"
"2019-05-17 10:31:57","JUMP","JMP384","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","25.911818","8184.0","2019-05-17","04:28:51","2019-05-17","04:54:46","36.137924","-86.805084","36.145424","-86.80971","[('36.137926', '-86.805088'), ('36.137926', '-86.805088'), ('36.138138', '-86.805046'), ('36.138138', '-86.805046'), ('36.137378', '-86.80562'), ('36.137378', '-86.80562'), ('36.13743', '-86.805951'), ('36.13743', '-86.805951'), ('36.136608', '-86.806176'), ('36.13709', '-86.806043'), ('36.13709', '-86.806043'), ('36.137541', '-86.80473'), ('36.137541', '-86.80473'), ('36.137386', '-86.80131'), ('36.13748', '-86.800926'), ('36.137768', '-86.802923'), ('36.137768', '-86.802923'), ('36.137768', '-86.802923'), ('36.137918', '-86.805221'), ('36.137978', '-86.806136'), ('36.137996', '-86.806141'), ('36.138076', '-86.806543'), ('36.138316', '-86.80913'), ('36.138316', '-86.80913'), ('36.138876', '-86.810765'), ('36.138876', '-86.810765'), ('36.142368', '-86.810173'), ('36.145663', '-86.809783'), ('36.145406', '-86.809753'), ('36.145316', '-86.809775'), ('36.14532', '-86.809773'), ('36.14532', '-86.809773'), ('36.14532', '-86.809773'), ('36.145351', '-86.809726'), ('36.145351', '-86.809726'), ('36.145423', '-86.809711'), ('36.145423', '-86.809711')]","2019-05-18 06:20:18.04"
"2019-05-17 10:31:57","JUMP","JMP393","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","11.22565","7814.4","2019-05-17","04:56:27","2019-05-17","05:07:41","36.16123","-86.777534","36.145206","-86.78473","[('36.161365', '-86.777686'), ('36.161186', '-86.777175'), ('36.161186', '-86.777175'), ('36.158991', '-86.776561'), ('36.157795', '-86.779521'), ('36.157795', '-86.779521'), ('36.156728', '-86.781306'), ('36.156728', '-86.781306'), ('36.15514', '-86.785011'), ('36.153241', '-86.785381'), ('36.153241', '-86.785381'), ('36.151928', '-86.784431'), ('36.151928', '-86.784431'), ('36.14925', '-86.784763'), ('36.14925', '-86.784763'), ('36.146295', '-86.786136'), ('36.145208', '-86.784728')]","2019-05-18 06:20:18.473"
"2019-05-17 10:31:57","JUMP","JMP379","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","5.3100834","1531.2","2019-05-17","04:41:10","2019-05-17","04:46:29","36.15562","-86.78085","36.15487","-86.77675","[('36.155621', '-86.780855'), ('36.155628', '-86.780853'), ('36.155735', '-86.780426'), ('36.155735', '-86.780426'), ('36.154105', '-86.77803'), ('36.154868', '-86.776745'), ('36.154868', '-86.776745')]","2019-05-18 06:20:17.763"
"2019-05-17 10:31:57","JUMP","JMP436","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","56.857265","30412.8","2019-05-17","05:17:04","2019-05-17","06:13:56","36.152405","-86.79066","36.16396","-86.76969","[('36.152406', '-86.790658'), ('36.152406', '-86.790658'), ('36.152406', '-86.790658'), ('36.153046', '-86.790225'), ('36.153046', '-86.790225'), ('36.153311', '-86.78896'), ('36.153898', '-86.788015'), ('36.153898', '-86.788015'), ('36.154501', '-86.786206'), ('36.156061', '-86.782685'), ('36.156921', '-86.780578'), ('36.15831', '-86.777435'), ('36.15831', '-86.777435'), ('36.15953', '-86.777631'), ('36.160293', '-86.77834'), ('36.160293', '-86.77834'), ('36.160883', '-86.777441'), ('36.160883', '-86.777441'), ('36.160883', '-86.777441'), ('36.160376', '-86.774545'), ('36.16005', '-86.772768'), ('36.159278', '-86.77232'), ('36.160991', '-86.773438'), ('36.160991', '-86.773438'), ('36.160991', '-86.773438'), ('36.160991', '-86.773438'), ('36.160841', '-86.773658'), ('36.160686', '-86.773638'), ('36.1617', '-86.773923'), ('36.1617', '-86.773923'), ('36.161148', '-86.773993'), ('36.161693', '-86.774011'), ('36.161693', '-86.774011'), ('36.161941', '-86.77467'), ('36.161941', '-86.77467'), ('36.161941', '-86.77467'), ('36.162095', '-86.775035'), ('36.16376', '-86.77528'), ('36.16376', '-86.77528'), ('36.166348', '-86.776921'), ('36.166348', '-86.776921'), ('36.168858', '-86.772435'), ('36.16935', '-86.771081'), ('36.16935', '-86.771081'), ('36.16935', '-86.771081'), ('36.16935', '-86.771081'), ('36.170926', '-86.766695'), ('36.17177', '-86.764811'), ('36.17177', '-86.764811'), ('36.172323', '-86.763355'), ('36.172323', '-86.763355'), ('36.174343', '-86.760825'), ('36.175586', '-86.757891'), ('36.175586', '-86.757891'), ('36.177916', '-86.75184'), ('36.177268', '-86.750813'), ('36.177268', '-86.750813'), ('36.177268', '-86.750813'), ('36.17751', '-86.75019'), ('36.177471', '-86.750188'), ('36.176651', '-86.752273'), ('36.175401', '-86.75547'), ('36.17393', '-86.759336'), ('36.172226', '-86.763793'), ('36.172226', '-86.763793'), ('36.172226', '-86.763793'), ('36.17156', '-86.765091'), ('36.17051', '-86.767898'), ('36.17051', '-86.767898'), ('36.168353', '-86.767293'), ('36.166938', '-86.769923'), ('36.166938', '-86.769923'), ('36.165095', '-86.769945'), ('36.163283', '-86.770668'), ('36.163283', '-86.770668'), ('36.163283', '-86.770668'), ('36.162416', '-86.771745'), ('36.162416', '-86.771745'), ('36.162416', '-86.771745'), ('36.162393', '-86.77173'), ('36.163958', '-86.769688')]","2019-05-18 06:20:19.773"
"2019-05-17 10:31:57","JUMP","JMP448","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","16.56165","7444.8","2019-05-17","06:33:41","2019-05-17","06:50:14","36.153244","-86.800865","36.161915","-86.779305","[('36.153245', '-86.800863'), ('36.153245', '-86.800863'), ('36.153245', '-86.800863'), ('36.153741', '-86.800131'), ('36.153741', '-86.800131'), ('36.154158', '-86.799276'), ('36.154158', '-86.799276'), ('36.154451', '-86.798975'), ('36.154451', '-86.798975'), ('36.154956', '-86.797705'), ('36.156353', '-86.794753'), ('36.157631', '-86.792096'), ('36.157631', '-86.792096'), ('36.157631', '-86.792096'), ('36.158503', '-86.790548'), ('36.158503', '-86.790548'), ('36.16046', '-86.78655'), ('36.16046', '-86.78655'), ('36.16046', '-86.78655'), ('36.161276', '-86.784505'), ('36.161276', '-86.784505'), ('36.161276', '-86.784505'), ('36.162621', '-86.781051'), ('36.162621', '-86.781051'), ('36.162755', '-86.7801'), ('36.162755', '-86.7801'), ('36.161916', '-86.779303'), ('36.161916', '-86.779303')]","2019-05-18 06:20:20.093"
"2019-05-17 10:31:57","JUMP","JMP455","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","19.080416","11404.8","2019-05-17","07:03:09","2019-05-17","07:22:14","36.161636","-86.776184","36.168095","-86.78143","[('36.161638', '-86.776186'), ('36.161611', '-86.776121'), ('36.160746', '-86.775295'), ('36.159268', '-86.77576'), ('36.159268', '-86.77576'), ('36.159268', '-86.77576'), ('36.158116', '-86.778298'), ('36.158116', '-86.778298'), ('36.157078', '-86.780435'), ('36.157078', '-86.780435'), ('36.157078', '-86.780435'), ('36.156338', '-86.78216'), ('36.156338', '-86.78216'), ('36.154776', '-86.785861'), ('36.154776', '-86.785861'), ('36.154776', '-86.785861'), ('36.156756', '-86.786618'), ('36.156756', '-86.786618'), ('36.157761', '-86.78433'), ('36.158885', '-86.781613'), ('36.160956', '-86.781893'), ('36.160956', '-86.781893'), ('36.160956', '-86.781893'), ('36.162395', '-86.782893'), ('36.164621', '-86.784221'), ('36.164621', '-86.784221'), ('36.164621', '-86.784221'), ('36.165521', '-86.782363'), ('36.165521', '-86.782363'), ('36.165521', '-86.782363'), ('36.166771', '-86.77947'), ('36.166771', '-86.77947'), ('36.166771', '-86.77947'), ('36.168095', '-86.78143')]","2019-05-18 06:20:20.373"
"2019-05-17 10:31:57","JUMP","JMP406","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","22.624367","17899.2","2019-05-17","04:56:08","2019-05-17","05:18:45","36.15963","-86.77421","36.13568","-86.72537","[('36.159983', '-86.77428'), ('36.160248', '-86.774063'), ('36.160248', '-86.774063'), ('36.158608', '-86.773426'), ('36.158046', '-86.772783'), ('36.158046', '-86.772783'), ('36.156716', '-86.771948'), ('36.156716', '-86.771948'), ('36.154085', '-86.770426'), ('36.151705', '-86.76892'), ('36.151705', '-86.76892'), ('36.149865', '-86.767593'), ('36.149865', '-86.767593'), ('36.149593', '-86.76509'), ('36.149593', '-86.76509'), ('36.148321', '-86.761176'), ('36.147038', '-86.757328'), ('36.147038', '-86.757328'), ('36.146241', '-86.755086'), ('36.146241', '-86.755086'), ('36.14492', '-86.751031'), ('36.143571', '-86.747033'), ('36.142568', '-86.743906'), ('36.142568', '-86.743906'), ('36.141718', '-86.741495'), ('36.140835', '-86.73846'), ('36.140835', '-86.73846'), ('36.139423', '-86.734495'), ('36.139423', '-86.734495'), ('36.138818', '-86.732628'), ('36.138818', '-86.732628'), ('36.137405', '-86.728365'), ('36.135683', '-86.725371'), ('36.135683', '-86.725371')]","2019-05-18 06:20:18.673"
"2019-05-17 10:31:57","JUMP","JMP439","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","20.41415","14731.2","2019-05-17","05:59:17","2019-05-17","06:19:42","36.16158","-86.77603","36.18836","-86.81038","[('36.161608', '-86.776'), ('36.161563', '-86.776003'), ('36.164618', '-86.7778'), ('36.164618', '-86.7778'), ('36.164618', '-86.7778'), ('36.16538', '-86.780108'), ('36.167411', '-86.782865'), ('36.167411', '-86.782865'), ('36.171136', '-86.788868'), ('36.171136', '-86.788868'), ('36.172735', '-86.791316'), ('36.172735', '-86.791316'), ('36.172761', '-86.791411'), ('36.172761', '-86.791411'), ('36.172761', '-86.791411'), ('36.172776', '-86.791411'), ('36.172755', '-86.791426'), ('36.172755', '-86.791426'), ('36.174006', '-86.795483'), ('36.174006', '-86.795483'), ('36.175951', '-86.799045'), ('36.178473', '-86.802513'), ('36.178473', '-86.802513'), ('36.18029', '-86.806001'), ('36.18029', '-86.806001'), ('36.182585', '-86.808608'), ('36.18555', '-86.80936'), ('36.18555', '-86.80936'), ('36.18836', '-86.81038')]","2019-05-18 06:20:19.837"
"2019-05-17 10:31:57","JUMP","JMP454","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","3.4957","422.4","2019-05-17","07:04:52","2019-05-17","07:08:22","36.161","-86.77567","36.159836","-86.77478","[('36.160475', '-86.77582'), ('36.160385', '-86.775096'), ('36.160385', '-86.775096'), ('36.159835', '-86.774783'), ('36.159835', '-86.774783')]","2019-05-18 06:20:20.31"
"2019-05-17 10:31:57","JUMP","JMP397","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","2.6649334","528.0","2019-05-17","05:09:02","2019-05-17","05:11:42","36.136555","-86.8009","36.13733","-86.80248","[('36.136553', '-86.800905'), ('36.136533', '-86.80096'), ('36.13733', '-86.80248')]","2019-05-18 06:20:18.337"
"2019-05-17 10:31:57","JUMP","JMP418","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","14.437567","5438.4","2019-05-17","05:25:09","2019-05-17","05:39:36","36.164116","-86.77933","36.16482","-86.77302","[('36.164115', '-86.779328'), ('36.164115', '-86.779328'), ('36.164035', '-86.779575'), ('36.164035', '-86.779575'), ('36.161918', '-86.777808'), ('36.161918', '-86.777808'), ('36.160603', '-86.777011'), ('36.160701', '-86.774853'), ('36.160701', '-86.774853'), ('36.160898', '-86.774311'), ('36.16209', '-86.772195'), ('36.16209', '-86.772195'), ('36.16392', '-86.769718'), ('36.16392', '-86.769718'), ('36.16392', '-86.769718'), ('36.164943', '-86.770103'), ('36.164393', '-86.771563'), ('36.164393', '-86.771563'), ('36.164533', '-86.772486'), ('36.164533', '-86.772486'), ('36.164823', '-86.77302'), ('36.164823', '-86.77302')]","2019-05-18 06:20:19.177"
"2019-05-17 10:31:57","JUMP","JMP449","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","4.6379833","105.6","2019-05-17","06:55:19","2019-05-17","06:59:57","36.161648","-86.77619","36.16154","-86.77582","[('36.161648', '-86.776193'), ('36.161648', '-86.776193'), ('36.161648', '-86.776193'), ('36.161648', '-86.776193'), ('36.161623', '-86.776118'), ('36.161515', '-86.775828'), ('36.161541', '-86.775818'), ('36.161541', '-86.775818')]","2019-05-18 06:20:20.19"
"2019-05-17 10:31:57","JUMP","JMP386","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","10.2812","3220.8","2019-05-17","04:47:03","2019-05-17","04:57:20","36.16153","-86.77654","36.160816","-86.78542","[('36.16153', '-86.776546'), ('36.16153', '-86.776546'), ('36.16153', '-86.776546'), ('36.161971', '-86.77611'), ('36.162381', '-86.776696'), ('36.162671', '-86.777271'), ('36.162671', '-86.777271'), ('36.162671', '-86.777271'), ('36.162671', '-86.777271'), ('36.162111', '-86.779091'), ('36.162111', '-86.779091'), ('36.160541', '-86.782406'), ('36.160541', '-86.782406'), ('36.160818', '-86.785426')]","2019-05-18 06:20:18.173"
"2019-05-17 10:31:57","JUMP","JMP440","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","4.724517","1795.2","2019-05-17","06:26:24","2019-05-17","06:31:08","36.15921","-86.77588","36.16265","-86.77665","[('36.158623', '-86.775558'), ('36.158506', '-86.775506'), ('36.158506', '-86.775506'), ('36.158506', '-86.775506'), ('36.158253', '-86.775378'), ('36.158253', '-86.775378'), ('36.15949', '-86.77571'), ('36.162651', '-86.776646')]","2019-05-18 06:20:19.9"
"2019-05-17 10:31:57","JUMP","JMP360","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","40.6236","3484.8","2019-05-17","03:47:55","2019-05-17","04:28:32","36.15832","-86.77484","36.160236","-86.77428","[('36.15832', '-86.774841'), ('36.15832', '-86.774841'), ('36.15996', '-86.776458'), ('36.16001', '-86.775096'), ('36.16001', '-86.775096'), ('36.16001', '-86.775096'), ('36.157613', '-86.774373'), ('36.158896', '-86.775613'), ('36.158896', '-86.775613'), ('36.158896', '-86.775613'), ('36.15966', '-86.774365'), ('36.15966', '-86.774365'), ('36.159903', '-86.774465'), ('36.159903', '-86.774465'), ('36.159881', '-86.774413'), ('36.159955', '-86.774435'), ('36.159955', '-86.774435'), ('36.160026', '-86.774468'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160083', '-86.774473'), ('36.160073', '-86.774466'), ('36.160073', '-86.774466'), ('36.160051', '-86.774291'), ('36.160088', '-86.774255'), ('36.160088', '-86.774255'), ('36.16028', '-86.774281'), ('36.160236', '-86.774276'), ('36.160236', '-86.774276'), ('36.160236', '-86.774276'), ('36.160236', '-86.774276'), ('36.160236', '-86.774276'), ('36.160236', '-86.774276'), ('36.160236', '-86.774276'), ('36.160236', '-86.774276')]","2019-05-18 06:20:17.26"
"2019-05-17 10:31:57","JUMP","JMP423","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","171.38754","9873.6","2019-05-17","02:54:29","2019-05-17","05:45:52","36.14975","-86.79698","36.153175","-86.79215","[('36.149715', '-86.796981'), ('36.149715', '-86.796981'), ('36.148755', '-86.797988'), ('36.148685', '-86.79786'), ('36.148643', '-86.797803'), ('36.148628', '-86.797761'), ('36.148628', '-86.797761'), ('36.148443', '-86.794393'), ('36.148443', '-86.794393'), ('36.148443', '-86.794393'), ('36.150068', '-86.79207'), ('36.150068', '-86.79207'), ('36.152048', '-86.791071'), ('36.152048', '-86.791071'), ('36.152048', '-86.791071'), ('36.153036', '-86.789811'), ('36.153036', '-86.789811'), ('36.15274', '-86.790206'), ('36.152661', '-86.790178'), ('36.152661', '-86.790178'), ('36.152661', '-86.790178'), ('36.152661', '-86.790178'), ('36.15246', '-86.790516'), ('36.152313', '-86.790611'), ('36.15233', '-86.790656'), ('36.152386', '-86.790595'), ('36.152386', '-86.790595'), ('36.152386', '-86.790595'), ('36.15239', '-86.790555'), ('36.15239', '-86.790555'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.15235', '-86.790458'), ('36.152368', '-86.790753'), ('36.152368', '-86.790753'), ('36.152188', '-86.79199'), ('36.151911', '-86.793221'), ('36.150116', '-86.796345'), ('36.150116', '-86.796345'), ('36.149786', '-86.796708'), ('36.149786', '-86.796708'), ('36.149795', '-86.796708'), ('36.149795', '-86.796708'), ('36.149796', '-86.796683'), ('36.149861', '-86.79681'), ('36.149943', '-86.796841'), ('36.149946', '-86.796885'), ('36.14991', '-86.796848'), ('36.14991', '-86.796848'), ('36.14991', '-86.796848'), ('36.14991', '-86.796848'), ('36.14991', '-86.796848'), ('36.149943', '-86.797146'), ('36.149943', '-86.797146'), ('36.149943', '-86.797146'), ('36.149983', '-86.797026'), ('36.149983', '-86.797026'), ('36.149941', '-86.796903'), ('36.149941', '-86.796903'), ('36.149861', '-86.796818'), ('36.149871', '-86.796745'), ('36.149871', '-86.796745'), ('36.149871', '-86.796745'), ('36.150111', '-86.796241'), ('36.150858', '-86.795191'), ('36.150858', '-86.795191'), ('36.151996', '-86.793103'), ('36.152398', '-86.791363'), ('36.152398', '-86.791363'), ('36.152568', '-86.79073'), ('36.152568', '-86.79073'), ('36.152935', '-86.790143'), ('36.152761', '-86.790398'), ('36.152761', '-86.790398'), ('36.152815', '-86.792191'), ('36.152815', '-86.792191'), ('36.152815', '-86.792191'), ('36.152685', '-86.792113'), ('36.152685', '-86.792113'), ('36.152923', '-86.792171'), ('36.152868', '-86.79217'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156'), ('36.153176', '-86.792156')]","2019-05-18 06:20:19.28"
